0.34025810707024684,0.0
16.72425810707025,8460.521170222295
16.72425810707025,8460.521170222295
300.34025810707027,32874.35066883383
600.3402581070702,58681.671077930805
900.3402581070702,84489.59171697087
1200.3402581070702,110290.19917545891
0.34025810707024684,0.0
16.72425810707025,8460.521170222295
16.72425810707025,8460.521170222295
300.34025810707027,32874.35066883383
600.3402581070702,58681.671077930805
900.3402581070702,84489.59171697087
1200.3402581070702,110290.19917545891
0.34025810707024684,0.0
16.72425810707025,8460.521170222295
16.72425810707025,8460.521170222295
300.34025810707027,32874.35066883383
600.3402581070702,58681.671077930805
900.3402581070702,84489.59171697087
1200.3402581070702,110290.19917545891
0.34025810707024684,0.0
16.72425810707025,8460.521170222295
16.72425810707025,8460.521170222295
300.34025810707027,32874.35066883383
600.3402581070702,58681.671077930805
900.3402581070702,84489.59171697087
1200.3402581070702,110290.19917545891
0.34025810707024684,0.0
16.72425810707025,8460.521170222295
16.72425810707025,8460.521170222295
300.34025810707027,32874.35066883383
600.3402581070702,58681.671077930805
900.3402581070702,84489.59171697087
1200.3402581070702,110290.19917545891
0.31788984080069205,0.0
300.3178898408007,25819.106362384005
0.31788984080069205,0.0
300.3178898408007,25819.106362384005
0.30847167407667053,0.0
16.69247167407667,65112.07953951748
16.69247167407667,65112.07953951748
300.30847167407666,89700.30175077538
316.69247167407667,95591.98397524151
316.69247167407667,95591.98397524151
600.3084716740766,120037.61486494612
616.6924716740766,122856.77344277842
616.6924716740766,122856.77344277842
900.3084716740766,147266.9460995935
1200.3084716740766,173093.79621180153
1500.3084716740766,198932.9341129789
1800.3084716740766,224745.9887070491
2100.308471674077,250559.0695254323
2400.308471674077,276371.82922260143
0.30847167407667053,0.0
16.69247167407667,65112.07953951748
16.69247167407667,65112.07953951748
300.30847167407666,89700.30175077538
316.69247167407667,95591.98397524151
316.69247167407667,95591.98397524151
600.3084716740766,120037.61486494612
616.6924716740766,122856.77344277842
616.6924716740766,122856.77344277842
900.3084716740766,147266.9460995935
1200.3084716740766,173093.79621180153
1500.3084716740766,198932.9341129789
1800.3084716740766,224745.9887070491
2100.308471674077,250559.0695254323
2400.308471674077,276371.82922260143
0.30847167407667053,0.0
16.69247167407667,69717.51735101602
16.69247167407667,69717.51735101602
300.30847167407666,94305.9874355502
600.3084716740766,120203.4646533963
616.6924716740766,123027.84923857705
616.6924716740766,123027.84923857705
900.3084716740766,147438.02189539216
1200.3084716740766,173264.87200760018
1500.3084716740766,199104.00990877755
1800.3084716740766,224917.0645028478
2100.308471674077,250730.145321231
2400.308471674077,276542.9050184001
0.3201223438506117,0.0
16.704122343850614,69463.83557591816
16.704122343850614,69463.83557591816
300.3201223438506,94028.25243066007
316.7041223438506,98510.71954374915
316.7041223438506,98510.71954374915
600.3201223438506,122953.73557045302
900.3201223438506,148760.9522438197
1200.3201223438505,174568.68613231467
1500.3201223438505,200369.5842141911
0.3268297918008156,0.0
16.710829791800816,69589.21739993039
16.710829791800816,69589.21739993039
300.32682979180083,94142.24632668201
316.71082979180085,97089.69853112218
316.71082979180085,97089.69853112218
600.3268297918008,121535.42840317267
900.3268297918008,147342.63496275435
916.7108297918008,150161.5690067971
916.7108297918008,150161.5690067971
1200.3268297918007,174562.14116276725
1500.3268297918007,200363.05806194138
0.30847167407667053,0.0
16.69247167407667,69717.51735101602
16.69247167407667,69717.51735101602
300.30847167407666,94305.9874355502
600.3084716740766,120203.4646533963
616.6924716740766,123027.84923857705
616.6924716740766,123027.84923857705
900.3084716740766,147438.02189539216
1200.3084716740766,173264.87200760018
1500.3084716740766,199104.00990877755
1800.3084716740766,224917.0645028478
2100.308471674077,250730.145321231
2400.308471674077,276542.9050184001
0.30847167407667053,0.0
16.69247167407667,69717.51735101602
16.69247167407667,69717.51735101602
300.30847167407666,94305.9874355502
600.3084716740766,120203.4646533963
616.6924716740766,123027.84923857705
616.6924716740766,123027.84923857705
900.3084716740766,147438.02189539216
1200.3084716740766,173264.87200760018
1500.3084716740766,199104.00990877755
1800.3084716740766,224917.0645028478
2100.308471674077,250730.145321231
2400.308471674077,276542.9050184001
300.2,0.0
316.584,56652.96259455797
316.584,56652.96259455797
600.2,81121.73050264589
616.5840000000001,85476.07254968792
616.5840000000001,85476.07254968792
900.2,109885.97503781266
1200.2,135712.34798785826
1500.2,161551.1700569681
1800.2,187364.1163400609
2100.2,213177.07962589012
2400.2,238989.8347102921
2700.2,238989.8347102921
3000.2,238989.8347102921
3300.2,238989.8347102921
3600.2,238989.8347102921
3900.2,238989.8347102921
4200.2,238989.8347102921
4500.2,238989.8347102921
